Stock_Ticker,Decision_Date,Last_Filing_Days,Category,"SM_[-60,-30)_[-20,5)_BS"
LLY,"January 13, 2016",125,A3,0.0107167735434|-0.00165360958094|-0.00686055140383|0.014831360327|0.0014414339139|0.00569229809813|-0.011551837836|-0.0101176866765|-0.00285644284218|-0.00232044920653|-0.00285500868162|0.00638298937475|-0.0127029247146|-0.00233635876553|0.012545371771|0.00651942561134|-0.00126113915992|0.00912813460834|-0.013704106348|-0.00737123310752|0.0122934965871|0.0223702264917|0.00644855901496|0.022272132719|0.00569865211396@0.0116298613086@0.0151466048801|-0.0166242430557|-0.0303138787422|-0.00405197419837|-0.0185580915867|0.00512163072283|0.0122281397235|0.0240077638425|0.0139083670715|-0.0128866505655|-0.00123695238908|-0.00716703081004|-0.00809636973513|-0.00494866972976|-0.00491901252653|-0.00183868360937|-0.00442023272161|0.0121483304179|0.0115834287406|0.00381346648906|0.00747423215918|0.00447862581399|0.00110230874301|0.0113915138458|0.00121788258577|0.00456063917709|0.00387206763828|-0.0121372210445|-0.00204683210758|-0.00280915902925
LPL,"September 14, 2015",33,A3,0.00452969195818|-0.00856108991143|0.0114414181561|0.00745751957685|-0.0181400719134|-0.0463677813849|0.0231461303891|0.0434256271229|0.037262282551|0.0319047511141|0.0209476558669|0.0369255563505|-0.02650036255|0.00895805513182|0.047886930652|0.0242608695781|0.0387192736307|-0.00233171270438|0.0166223833594|0.00921608233352|-0.00961729099266|0.00532527418598|0.0430377348705|0.00161580948019|-0.0223476289318@0.0218179369874@0.023091874126|0.00949339560983|-0.000341517707785|-0.0433727046729|0.0111326965083|-0.0197813465885|0.0120286417354|0.0182565988961|0.0288096505987|-0.0101545824901|-0.0134870235023|-0.00163107699231|0.023857594186|-0.00606187969007|0.0196545245439|-0.00733414770916|0.00923986171632|-0.0172272622299|0.00577900278207|0.00641780794708|-0.0495663943442|-0.0142918687041|0.0312210821152|-0.0106957708228|-0.017178701085|0.014270139156|0.00902790543983|0.00340299146967|0.0298836729904|-0.0444431632814
HPQ,"July 7, 2014",27,A3,-0.00370552073733|0.00150126275713|-0.00351496710362|-0.00799378385294|0.00943191659986|0.0500042455473|-0.00756563641966|-0.00117983780441|-0.0102872048933|-0.00699301876092|-0.00852899793802|0.009351112654|-0.0121401060938|-0.0133021060331|0.0103815779011|-0.00090186152121|-0.00604450686188|0.0106298256277|-0.0090886933874|0.000625377063794|-0.00105241226451|-0.00619750126264|0.00184991365779|0.00902793764764|0.00302212284346@0.0105526626139@0.00145308416257|0.0172454975261|-0.00418005443987|0.00886827032059|-0.0198603278408|-0.00356701076177|-0.0179176411159|-0.00163143041445|-0.00799503566019|0.00105887547673|0.00720050665368|-0.00721721510077|0.0174031799031|0.0209059033163|0.001425538078|-0.0124426662883|-0.00321920957159|-0.000573469627691|-0.00511012754241|0.00233095627249|-0.00165182234604|0.00342970236322|0.00796299389666|0.0137263130573|-0.00572482305314|-0.0107390853302|0.00145608661598|0.0159125890047|-0.00470520598954|-0.0138443715647
XLNX,"July 9, 2015",141,A3,-0.00316366690419|-0.000851857396583|-0.00587502800388|-0.00471137957859|0.00260393872271|-0.00742757105409|-0.00192852695982|-0.0156334324999|-0.00218265214631|-0.0123038257344|-0.00199559237096|-0.000279368349239|-0.0212873804307|0.00217951221444|9.08702382191e-06|-0.0120352509044|-0.00696349874595|-0.00812467480967|-0.00468631804231|-0.00599625686814|-0.0231658567118|-0.013426004776|-0.00017821123681|0.00170855150226|-0.00729477268807@0.00979210906369@-0.0176919989219|0.0105805694367|0.00801463996552|-0.00636159420805|-0.00798581253119|0.00993111423302|-0.00418241033158|-0.0186026272596|-0.0246292754696|0.010823551851|-0.00362560454607|0.00264859829485|0.00931218210412|0.000494400590059|0.00122992069927|-0.00575566669266|-0.00634370008085|-0.000342568612543|0.0013864597735|0.00290514759854|-0.00474404259086|0.000271558926344|0.0151454331616|0.0124453708231|0.014320506286|-0.00018488078989|0.00491383039685|-0.00817135108167|0.00289138797124|0.00130686100494
CAT,"July 8, 2015",75,A3,0.00449451126069|0.00966429580059|-0.00798139501569|-0.000790970934996|-0.00765908868875|-0.0121776039437|0.00419732188439|-0.00707968429282|0.00158858847151|0.00279196121531|-0.000749836820657|-0.000590580512953|-0.016850540503|-0.00103134517068|-0.00575157288273|-0.00935836316597|-0.0179797258596|0.0034121787763|-0.0150833084257|0.00353251648936|-0.011648490508|-0.0105995436838|-0.00509398917077|0.0082967383306|0.00453970035197@0.00893738844911@-0.00485430499811|0.00682107158093|0.0203749683977|-0.00354215849517|-0.00719515868626|0.00731041437068|-0.00958231163436|0.00565522857827|-0.004941361012|-0.00611057334329|0.00907598863032|0.00570249117172|0.0154235573485|-0.00266413368462|-0.00392404753326|-0.00502157860391|0.00197567300623|0.000341690077614|-0.0114423953755|-0.000959733590867|0.0174825153914|-0.0071965065369|0.000731253996702|-0.00588718130458|-0.00653808122801|-0.0059781447464|-0.014055204621|0.0060389300837|0.0115329905421|-0.00857389778167
EBAY,"July 9, 2015",141,A3,-0.0175042559528|-0.00579777788893|0.00371628908582|0.00544740853626|-0.00015939114163|-0.00257210304917|-0.0138281443615|0.0138898351468|0.00113798414013|0.00120236772689|0.00508321417948|0.00374728144984|-0.00949606260172|0.0033391985258|0.0107681546958|-0.00945235977383|0.0239491689009|0.00216159864608|-0.00647840160604|0.00857930901446|0.00935313079557|-0.00971550116392|0.000400707908424|-0.00524018929108|-0.00251333065464@0.00805562968475@-0.0033347618463|-0.00612322644186|0.000128740459809|-0.00548548600633|-0.00925932240234|0.00735832423481|-0.00215574093483|0.0326043616919|0.00113128643514|0.00372883544353|0.00117817605113|-0.00461509951445|0.00384251436349|0.000901452565775|-0.00811508535686|-0.00339749977682|-0.00226992001345|0.00153220645134|-0.0055027130776|-0.00168052100851|0.00315022184979|0.0077756565409|0.00551873972687|-0.0138178657334|-0.00445191141619|-0.00369485686045|-0.00128382232022|0.00492250433572|0.00259667216119|-0.00118185960178
BSX,"June 26, 2013",82,A3,-0.00258103757027|0.00654595073047|0.00797568940858|0.011186695095|-0.0256247094901|-0.00563819857281|0.00953477763007|-0.000602328010847|0.0139831363781|0.00641695561406|0.00347116345445|0.00100649894218|-0.00359014425089|0.00451778760644|-0.0196537378515|-0.00406375751078|-0.0103840134338|-0.00166390749287|0.0172542876685|-0.0305143774607|0.0130342295334|-0.0106239600156|0.00715022007763|0.00336359479015|-0.0227415727862@0.0162837331167@0.00494880106732|-0.0105909102207|0.0159731948615|-0.00550085729711|-0.0145732306231|-0.00389690380873|-0.0170066829761|-0.0205367272288|-0.00107629437135|-0.0056689462929|-0.0208029826228|-0.00893649194805|-0.02271958735|0.0151295704599|-0.00607121728707|-0.000463049041769|-0.00123755276016|0.0184412011245|-0.0124067123477|-0.00277456921459|-0.00419841990015|0.00604503105202|0.00541373017858|-0.000796775577709|0.00214069673801|-0.013126799346|0.0144187118983|0.0563063325522|0.0129197625573|0.020647677725
AAPL,"December 3, 2015",38,A3,-0.00252107495589|-0.00374150505965|0.00174204932059|0.00200448810973|-0.0331883981237|-0.00297020251245|0.00559225432826|-0.0223979563114|0.00717214387729|-0.00358813171676|0.0216983287895|0.0134185239152|0.0023795048714|-0.0121069488848|0.00898419481661|-0.00682590489855|-0.00231319927814|0.00698504769422|-0.0137572179|-0.0024687149884|-0.000347659258528|0.0210197441105|-0.00230079461284|0.00400876813278|-0.0172308631646@0.0124641795561@-0.0108318701237|0.0186364385498|0.0119204418909|0.0121456611897|0.00095482231966|-0.00395901946486|-0.0199689375099|0.00631843941789|0.0124673898563|-0.007493018701|0.00933118726524|0.00843217632839|-0.00210338822083|-0.00400441639575|-0.0306220506189|0.000132170449301|-0.00789970585189|-0.00163599244649|-0.00703163402099|0.0071569221364|-0.00955711231462|-0.0169188937108|0.023537558385|-0.00497093643551|0.00587275005727|-0.0110008785783|0.00569644234315|-0.00990232217839|0.00615159354272|0.0191461828403
EBAY,"November 21, 2016",102,A3,0.000777577403504|-0.00306489566693|-0.00650466308967|0.00174763195824|-0.00493615393645|-0.00373278446781|0.00205492703358|0.00117211552989|-0.00311991260019|-0.00337709750679|-0.0116940797222|-0.0124232538793|-0.00168555859524|-0.00759459992267|0.0186392856263|-0.027843845868|0.0130974754715|-0.00431524854498|0.0132984558577|-0.00458338094409|0.00280517041776|-0.00038912665287|-0.00659109748418|-0.00245746507998|-0.00911415806159@0.00845110059373@0.000363788625474|-0.00250101295181|0.0128046438644|0.0144705926838|-0.00151298121469|-0.000305768705063|0.000513133206346|0.00263605625571|0.00754318440543|-0.00176405822276|0.00407924168066|-0.00429058124847|-0.00361834203206|-0.0046804620216|-0.0033094251634|-0.00703430510482|-0.00725478083376|0.00771933578914|0.00293027180596|-0.00165158175183|-0.00507571497027|0.00186106451024|-0.00823154054168|0.0224439028505|0.0104687283479|-0.00885995795581|0.00480477691797|-0.0175542843662|-0.00184145150098|-0.0131524723582
GE,"July 8, 2015",75,A3,0.00469969990722|0.0040633553564|-0.00525176454911|0.00218889447612|-0.00235199969205|-0.00204962885365|0.00203270313639|0.00635466740261|-0.000414085313305|0.00439289152722|0.00554849260975|-0.0042917308247|-0.00471699110511|0.00328084503185|-0.000947563139403|-0.00275882418387|-0.000778021688332|0.00642079207522|-0.0144533634478|0.00307665597005|-0.0092761009529|0.00507514961014|0.00230362361786|0.00137703205552|0.00549368754699@0.00869470270006@-0.0269481774845|0.00360789845512|-0.0115448420428|-0.00507846317352|0.00811875767525|-0.0133962153699|-0.0127960208636|0.00878406702492|-0.00264868262058|-0.00214679930924|0.00713422744557|0.00802046177617|0.00301707440242|0.00782421029185|0.00238278846917|-0.00210840332259|-0.00373409985646|3.06900599569e-05|0.00712114552934|0.00411816208212|-0.0116362663976|0.00743047296644|0.00780972632326|0.00152866047568|-0.00455887578308|0.00064624912908|0.00299133305855|0.0123321868023|0.00220332744571|0.00149540681097
POWI,"March 26, 2013",749|14,A3,-0.0148572205361|-0.0207559108644|-4.5799567945e-05|-0.032598262289|-0.024358134873|0.00869655013104|-0.0125707731052|-0.005790118041|-0.00416741219994|-0.0120677233423|0.00117901466584|-0.00670285382488|-0.00284733429197|-0.0161496792483|0.0118602986107|0.00786635989511|0.00176900113018|-0.00766491707633|-0.0108393153556|-0.0166957433184|-0.0127785829207|-0.00862087158699|0.00465750607265|-0.0277491674831|-0.026949554299@0.0239667947863@-0.00429647565389|0.00921927134694|-0.0171036098463|-0.00878122742715|-0.00609724323969|-0.00517081536906|-0.0174725960599|-0.017214848381|0.0102455076141|-0.0177648985397|-0.0113122259685|-0.0084118069743|-0.00471131993855|0.0183235892434|0.00407983743261|-0.0108657577618|-0.00108116278104|-0.00581307240312|0.0119096950007|-0.0123649911603|0.00361249196493|-0.0170558627744|-0.00597744226534|0.00347280265293|-0.00742145616916|0.0199252751109|0.109998296862|0.0151917912524|-0.0146894619068|-0.0123722838613
IPXL,"August 7, 2013",16,A3,-0.00627435480451|-7.59196287646e-05|-0.01022877745|-0.00977006691603|0.00698227982235|-0.00557483439473|-0.00230304239792|0.0149738879985|0.00305764153987|0.00104907059732|-0.00578685291254|0.0133209834974|-0.0036696564216|-0.0070360596038|0.00173768143639|-0.00780356444142|-0.003923432382|0.00409544341659|0.0124846427711|-0.00779227773469|-0.0112181374918|0.00344809244567|0.0365817630015|-0.0190439920947|-0.0127387530631@0.0143340021473@0.0200839277958|0.00640019768919|-0.00749828098373|0.0365852090479|-0.0190523173086|-0.00104639223452|0.0018787030877|0.00805975541667|-0.000489867329845|0.00955996181131|0.0138994929576|0.0334761461515|-0.0159637105918|-0.0223768896929|-0.00531889582888|-0.00944815207958|0.0118270778152|0.00162479765274|-0.0152452651389|0.00312693665369|-0.0110305114882|0.0106301109865|-0.00345532045528|-0.00433924700581|-0.00606143521149|-0.00616646486875|-0.0112587924092|-0.0178529034459|0.00373948616177|-0.00428735715432
MSFT,"June 23, 2015",1,A3,0.00374823374291|0.00584488883186|-0.00550332207651|-0.00805088306152|0.00163726517826|-0.00889795520553|-0.00851106655508|-0.0031432811949|-0.00613624633516|-0.00454671241181|-0.00516187588589|0.0017999142435|-0.01141207107|-0.00383323396645|-0.00876020469537|-0.00296063566885|-0.00263569401313|-0.000790544120108|-0.0112035597685|-0.00738809462622|-0.0114578354388|-7.02452652644e-05|0.000559330548776|-0.0119305849711|0.00394607002467@0.0207229716849@-0.0123948192237|-0.0195199626125|0.000402079895254|0.00245796326855|-0.018856075504|0.0185207180246|-0.000652249606118|-0.0106082265678|-0.00785583794596|-0.00486465492127|0.00322287765815|-0.00870584967943|0.00515395845241|-0.00559708316886|-0.00152790497179|0.015167127301|-0.0083679015621|-0.00176031130759|0.00126228747778|0.0928192413761|0.00512716310976|0.0155541269419|-0.000302082147904|0.000826844058171|-0.0171278899901|-0.0159423939274|-0.00205983141172|-0.0263856117075|0.000289167488156|0.00172513120388
DE,"February 20, 2013",13,A3,0.0145329230249|0.000230241233493|0.0051728816746|-0.00170292693772|0.0068445774556|0.00839907927474|0.00232660352578|-0.00699587650003|-0.00162919414454|-0.00656531275474|-0.00515832415644|-0.00777361038196|-0.00422894772128|0.00279939591076|0.00500880139488|0.0069186591879|-0.0359903214791|-0.0016177292784|-0.00781148933847|0.00122446938305|-0.0135617115723|-0.00811994409334|-0.00667005071572|-0.00254298086141|0.00590080450486@0.00937593202634@-0.0386046484554|0.00313946826127|0.0078582960428|0.00373244209091|-0.00764604515567|0.00357457032993|-0.00942599652088|-0.00562678239869|0.00482957244783|0.00773793076194|0.00341568931066|0.00613417362344|0.00408480588104|-0.00920146955083|0.00949536961386|-0.00287669442555|0.00775528155267|-0.00393827561089|-0.00289340296802|-0.00258303611422|0.00336641690233|0.00117852005688|0.00176757375273|0.00859159804104|1.62181141936e-05|-0.00724773821272|0.00868021490288|-0.00197894165475|-0.000353348887897|0.00701823826915
PFE,"July 9, 2015",141,A3,0.000662562156141|0.00279984652011|-0.000629794717523|-0.000883645386964|-0.00323417978101|-0.00211942489428|0.00447945377653|-0.00132926283383|0.000808590975791|0.00585153871242|-0.00150302931396|-0.00299767511115|-0.00193786461626|0.0070532671943|-0.00250123815714|-0.000392389345056|-0.00799137253401|-0.000593026325622|0.0104718163411|0.00527385747238|0.0116830108667|0.00609327142543|0.00589101519716|0.00504035229421|-0.00174240026934@0.00537619556976@-0.00228924052253|0.0026141371867|0.000508985432641|0.00530759766752|-0.00684687055143|-0.00167325269486|-0.00168533174468|0.011203935083|-0.00343271088541|-0.0154668587615|-0.00471399127217|-0.00155723468057|-0.00210416284652|-0.00285098442577|0.00573756444435|0.00369541667152|-0.007322645429|0.0014421485246|0.00402504598047|0.00270138073445|-0.00219503997589|-0.00670976671482|0.00520045957493|0.0015181777761|-0.00176950676796|0.00785570350995|0.00402024098883|0.000418752411877|0.000333193193023|0.0040348580931
EBAY,"December 16, 2015",14,A3,0.000797345373345|-0.0150685734458|0.00276817857849|0.00461308784303|-0.00505349213117|0.00394230588328|0.000875252830846|0.00217254156927|0.0242580113725|-0.0335740235642|0.0149483818959|0.0108991882226|-0.00526937060677|0.000475365229271|0.0028661922984|-0.00212063645608|0.00443015596528|0.0119801680062|-0.0052496290635|-0.00715827324162|-0.0143932218253|0.00782082423518|0.00929116315598|-0.00831083492447|-0.00358053435428@0.0260931986913@0.0103453212793|0.00251826294862|0.00744556406621|-0.00992517620557|-0.00518597893784|-0.00282466580634|-0.0152865748913|0.0153488250748|0.000548355689954|-0.02052279222|0.00401464254262|-0.0129372061279|-0.075744920931|0.00583669768051|0.00971006581515|0.0135971917133|-0.0168716663343|-0.00369271183908|-0.0052809476626|0.000225596686149|-0.00295085774748|0.00235528568224|0.10308471591|0.00330652538828|0.0050867507687|0.0109304397667|-0.0224234549047|-0.000888048477693|-0.00216175067791|0.00234251175062
TGT,"August 15, 2014",37,A3,0.000892177565906|-0.0119458090582|-0.000715347444968|0.0211085742828|0.00360384930607|-0.00901532738959|-0.00227467756002|0.0139256307979|0.00387088209003|-0.0237742766071|0.00469470045586|0.0111152721348|-0.0424730190303|-0.00178804740829|-0.00703023028712|0.0135397664715|-0.00467080880177|0.00151264939456|-0.00626880345065|0.00602417632899|-0.00982115564658|0.0116102092129|0.00954312102049|0.0165457881263|0.0105941643926@0.00801233535211@0.00699331142977|-0.0228211755053|-0.0073229827486|-0.00120565077731|-0.0081547932315|0.00738408846265|0.0144504342206|-0.00579057956903|0.00481295502653|0.00553632281739|0.00264463620759|0.0010986897624|-0.00237209304157|-0.013615701316|0.00434018676524|0.0044534464933|-0.00181468699184|0.00795250679905|0.00586666846421|0.00604453329286|-0.000334732966682|-0.00900052446479|0.0016750533206|0.00609092838318|-0.0130785550015|-0.00369736189742|0.00302797827478|-0.00341525570882|0.0044042019666|0.00584815153354
ADBE,"August 18, 2016",98,A3,-0.0147521993085|0.0136634138162|-0.00251543799723|0.00708368497036|0.00316850012339|0.00535880848273|-0.00632523303604|0.00123903358082|-0.00749166589908|0.00436888896274|0.00461409069909|0.0112145713948|-0.0031929999679|0.00472049782118|0.0222994374066|0.00615297740139|-0.00349443630276|-0.00310569429592|0.00488247188021|-0.00973872793818|0.00847234494118|-1.08755154794e-05|0.000882732913077|0.00801910864429|0.00810305637535@0.0128836890134@0.0160250249769|-0.00712094729746|-0.00115182645568|0.00392025952277|-0.00268371578998|0.00474984306986|-0.000919197882473|-0.00938067480847|-0.000545023301661|-0.00642047453738|-0.000867081685364|-0.00285120036607|0.00361328865941|0.0100661750504|0.00431700500408|0.00379777067368|-0.000392296544057|-0.0103664096482|0.0184122295559|0.0155416092788|-0.0552794084534|0.00840440326792|0.00526269099899|0.00971040744796|-0.00340006046866|0.000945011000564|-0.000781538744577|-0.00594745460975|0.00453679386061|-0.00119520177457
